Ref,Val,Package,PosX,PosY,Rot,Side
"J1","Conn_01x04","JST_PH_B4B-PH-K_1x04_P2.00mm_Vertical",-75.500000,0.000000,0.000000,top
"J3","Conn_01x04","JST_PH_B4B-PH-K_1x04_P2.00mm_Vertical",-62.500000,0.000000,0.000000,top
